country,year,GNP_PCAP,ODA_TOTAL,INF_MORT,POP,NET_ODA,RIGHTS_REV,RIGHTS_INV
Senegal,1987,520,641,80,6789000,94.41743997643246,8,0.14285714285714285
Senegal,1988,650,568,78.4,6996000,81.18925100057176,8,0.14285714285714285
Senegal,1989,650,652,76.7,7211000,90.41741783386493,8,0.14285714285714285
Sierra Leone,1982,380,1,166,3406000,0.29359953024075164,5,0.1
Sierra Leone,1983,380,66,163.6,3487000,18.92744479495268,5,0.1
Sierra Leone,1984,360,61,161.2,3570000,17.086834733893557,6,0.1111111111111111
Sierra Leone,1985,360,66,158.8,3657000,18.04757998359311,5,0.1
Sierra Leone,1986,390,87,156.4,3747000,23.21857485988791,5,0.1
Sierra Leone,1987,280,68,154,3841000,17.703722988804998,5,0.1
Sierra Leone,1988,250,102,151.9,3938000,25.90147282884713,5,0.1
Sierra Leone,1989,220,99,149.8,4040000,24.504950495049506,4,0.09090909090909091
Singapore,1982,6170,1,10.7,2472000,0.4045307443365696,6,0.1111111111111111
Singapore,1983,6930,15,9.4,2502000,5.995203836930456,6,0.1111111111111111
Singapore,1984,7740,41,9.3,2529000,16.211941478845393,6,0.1111111111111111
Singapore,1985,7600,24,8.7,2558000,9.382329945269742,6,0.1111111111111111
Singapore,1986,7390,29,8,2586000,11.214230471771074,6,0.1111111111111111
Singapore,1987,7900,23,7.4,2613000,8.802143130501339,6,0.1111111111111111
Singapore,1988,9090,22,7.2,2647000,8.31129580657348,6,0.1111111111111111
Singapore,1989,10450,95,7,2684000,35.39493293591654,7,0.125
Somalia,1982,170,1,143,4936000,0.2025931928687196,1,0.07142857142857142
Somalia,1983,150,343,140.8,5078000,67.54627806222922,1,0.07142857142857142
Somalia,1984,150,350,138.6,5227000,66.96001530514636,1,0.07142857142857142
Somalia,1985,160,353,136.4,5384000,65.56463595839524,1,0.07142857142857142
Somalia,1986,150,511,134.2,5549000,92.08866462425662,1,0.07142857142857142
Somalia,1987,170,580,132,5721000,101.38087746897395,1,0.07142857142857142
Somalia,1988,170,433,130.2,5902000,73.36496103015926,1,0.07142857142857142
Somalia,1989,170,440,128.5,6089000,72.26145508293644,1,0.07142857142857142
Sri Lanka,1982,330,1,30,15189000,0.06583711896767397,10,0.2
Sri Lanka,1983,340,473,28.3,15417000,30.680417720697932,8,0.14285714285714285
Sri Lanka,1984,350,466,26.5,15599000,29.873709853195717,8,0.14285714285714285
Sri Lanka,1985,390,484,24.8,15837000,30.561343688829954,8,0.14285714285714285
Sri Lanka,1986,410,570,23,16117000,35.36638332195818,8,0.14285714285714285
Sri Lanka,1987,410,502,22,16361000,30.68272110506693,8,0.14285714285714285
Sri Lanka,1988,420,598,21.3,16587000,36.05233013805993,8,0.14285714285714285
Sri Lanka,1989,430,558,20.5,16779000,33.25585553370284,6,0.1111111111111111
Sudan,1982,450,1,118,19894000,0.050266411983512616,5,0.1
Sudan,1983,400,962,116,20525000,46.86967113276492,5,0.1
Sudan,1984,350,622,114,21169000,29.382587746232698,3,0.08333333333333333
Sudan,1985,320,1128,112,21822000,51.69095408303547,3,0.08333333333333333
Sudan,1986,370,945,110,22475000,42.04671857619577,6,0.1111111111111111
Sudan,1987,380,898,108,23127000,38.8290742422277,6,0.1111111111111111
Sudan,1988,380,937,106.4,23777000,39.40783109727888,6,0.1111111111111111
Sudan,1989,1,760,104.7,24423000,31.118208246325185,1,0.07142857142857142
Syrian Arab Republic,1982,1770,1,59,9421000,0.10614584439019212,3,0.08333333333333333
Syrian Arab Republic,1983,1800,813,56.8,9751000,83.37606399343657,2,0.07692307692307693
Syrian Arab Republic,1984,1720,641,54.6,10097000,63.484203228681785,2,0.07692307692307693
Syrian Arab Republic,1985,1720,610,52.4,10458000,58.32855230445592,2,0.07692307692307693
Syrian Arab Republic,1986,1520,728,50.2,10836000,67.18346253229974,2,0.07692307692307693
Syrian Arab Republic,1987,1220,684,48,11232000,60.8974358974359,2,0.07692307692307693
Syrian Arab Republic,1988,1100,191,46.5,11647000,16.39907272258951,2,0.07692307692307693
Syrian Arab Republic,1989,1,139,45,12082000,11.50471776195994,1,0.07142857142857142
Tanzania,1982,310,1,115,20059000,0.04985293384515679,3,0.08333333333333333
Tanzania,1983,320,594,113.2,20754000,28.620988725065047,3,0.08333333333333333
Tanzania,1984,310,558,111.4,21482000,25.97523508053254,3,0.08333333333333333
Tanzania,1985,310,487,109.6,22242000,21.89551299343584,3,0.08333333333333333
Tanzania,1986,270,681,107.8,23036000,29.56242403194999,3,0.08333333333333333
Tanzania,1987,200,882,106,23864000,36.95943680858196,3,0.08333333333333333
Tanzania,1988,150,982,104.4,24728000,39.712067292138464,3,0.08333333333333333
Tanzania,1989,120,918,102.7,25627000,35.82159441214344,3,0.08333333333333333
Thailand,1982,780,1,38,48740000,0.02051702913418137,8,0.14285714285714285
Thailand,1983,810,431,36.6,49739000,8.665232513721627,8,0.14285714285714285
Thailand,1984,840,475,35.1,50720000,9.365141955835963,8,0.14285714285714285
Thailand,1985,800,481,33.7,51683000,9.306735290134087,8,0.14285714285714285
Thailand,1986,790,496,33.2,52654000,9.419987085501576,9,0.16666666666666666
Thailand,1987,850,504,30.8,53605000,9.402108012312285,9,0.16666666666666666
Thailand,1988,1030,563,29.8,54469000,10.336154509904716,9,0.16666666666666666
Thailand,1989,1230,697,28.8,55200000,12.626811594202898,10,0.2
Togo,1982,350,1,105,2742000,0.36469730123997085,2,0.07692307692307693
Togo,1983,290,112,102.8,2834000,39.520112914608326,2,0.07692307692307693
Togo,1984,260,110,100.6,2933000,37.504261847937265,3,0.08333333333333333
Togo,1985,250,114,98.4,3038000,37.524687294272546,3,0.08333333333333333
Togo,1986,270,174,96.2,3147000,55.29075309818875,3,0.08333333333333333
Togo,1987,310,126,98,3261000,38.638454461821524,3,0.08333333333333333
Togo,1988,370,199,88,3381000,58.85832593907128,3,0.08333333333333333
Togo,1989,390,182,90.4,3507000,51.89620758483034,3,0.08333333333333333
Trinidad and Tobago,1982,6630,1,18,1118000,0.8944543828264758,12,0.3333333333333333
Trinidad and Tobago,1983,6400,5,17.6,1137000,4.397537379067722,12,0.3333333333333333
Trinidad and Tobago,1984,6400,5,17.2,1157000,4.32152117545376,12,0.3333333333333333
Trinidad and Tobago,1985,5940,7,16.8,1178000,5.942275042444821,12,0.3333333333333333
Trinidad and Tobago,1986,4970,19,16.4,1199000,15.846538782318598,12,0.3333333333333333
Trinidad and Tobago,1987,4060,34,16,1220000,27.868852459016395,13,0.5
Trinidad and Tobago,1988,3410,9,15.6,1241000,7.2522159548751,13,0.5
Trinidad and Tobago,1989,3230,6,15.2,1261000,4.758128469468676,13,0.5
Tunisia,1982,1310,1,62,6729000,0.1486104919007282,5,0.1
Tunisia,1983,1240,205,59.6,6905000,29.688631426502536,5,0.1
Tunisia,1984,1210,178,57.2,7082000,25.134142897486587,5,0.1
Tunisia,1985,1170,163,54.8,7261000,22.44869852637378,5,0.1
Tunisia,1986,1110,222,52.4,7441000,29.834699637145544,4,0.09090909090909091
Tunisia,1987,1180,274,50,7622000,35.948569929152455,4,0.09090909090909091
Tunisia,1988,1230,316,48.4,7804000,40.492055356227574,5,0.1
Tunisia,1989,1260,247,46.9,7988000,30.921382073109665,7,0.125
Turkey,1982,1290,1,92,46938000,0.02130469981677958,5,0.1
Turkey,1983,1180,356,88.8,48040000,7.410491257285595,6,0.1111111111111111
Turkey,1984,1100,242,85.6,49166000,4.9221006386527275,7,0.125
Turkey,1985,1080,179,82.4,50310000,3.557940767243093,7,0.125
Turkey,1986,1110,339,79.2,51466000,6.586872886954494,8,0.14285714285714285
Turkey,1987,1220,376,76,52623000,7.14516466183988,9,0.16666666666666666
Turkey,1988,1280,269,74.5,53772000,5.002603585509187,9,0.16666666666666666
Turkey,1989,1370,122,73,54899000,2.2222627005956395,9,0.16666666666666666
Uganda,1982,240,1,112,13381000,0.0747328301322771,5,0.1
Uganda,1983,220,137,110.2,13789000,9.935455798099934,6,0.1111111111111111
Uganda,1984,220,163,108.4,14222000,11.461116579946562,6,0.1111111111111111
Uganda,1985,230,182,106.6,14680000,12.397820163487738,6,0.1111111111111111
Uganda,1986,230,198,104.8,15164000,13.057240833553152,6,0.1111111111111111
Uganda,1987,220,279,103,15675000,17.79904306220096,6,0.1111111111111111
Uganda,1988,240,363,101.1,16211000,22.39220282524212,5,0.1
Uganda,1989,250,397,99.3,16772000,23.67040305270689,5,0.1
United Arab Emirates,1982,28830,1,32,1176000,0.8503401360544217,5,0.1
United Arab Emirates,1983,25310,4,30.8,1242000,3.2206119162640903,5,0.1
United Arab Emirates,1984,24250,3,29.6,1299000,2.3094688221709005,5,0.1
United Arab Emirates,1985,22220,4,28.4,1349000,2.965159377316531,5,0.1
United Arab Emirates,1986,16320,34,27.2,1399000,24.303073624017156,5,0.1
United Arab Emirates,1987,16700,115,26,1448000,79.41988950276243,5,0.1
United Arab Emirates,1988,16420,-12,25.2,1496000,-8.0213903743315509,5,0.1
United Arab Emirates,1989,18430,-6,24.3,1544000,-3.8860103626943006,4,0.09090909090909091
Uruguay,1982,3410,1,33,2951000,0.3388681802778719,5,0.1
Uruguay,1983,2450,3,31.2,2970000,1.0101010101010102,6,0.1111111111111111
Uruguay,1984,1940,4,29.4,2989000,1.3382402141184342,6,0.1111111111111111
Uruguay,1985,1680,5,27.6,3008000,1.6622340425531914,11,0.25
Uruguay,1986,1910,27,25.8,3025000,8.925619834710744,11,0.25
Uruguay,1987,2210,18,24,3042000,5.9171597633136095,11,0.25
Uruguay,1988,2440,4,23.1,3060000,1.3071895424836601,11,0.25
Uruguay,1989,2620,38,22.1,3077000,12.349691257718558,12,0.3333333333333333
"Venezuela, RB",1982,4920,1,39,15940000,0.06273525721455459,12,0.3333333333333333
"Venezuela, RB",1983,4790,10,38.4,16394000,0.609979260705136,12,0.3333333333333333
"Venezuela, RB",1984,4250,14,37.8,16851000,0.8308112278203074,12,0.3333333333333333
"Venezuela, RB",1985,3830,11,37.2,17317000,0.6352139516082462,12,0.3333333333333333
"Venezuela, RB",1986,3570,16,36.6,17791000,0.8993311224776572,12,0.3333333333333333
"Venezuela, RB",1987,3180,19,36,18272000,1.0398423817863398,12,0.3333333333333333
"Venezuela, RB",1988,3130,18,35.4,18751000,0.9599488027305211,12,0.3333333333333333
"Venezuela, RB",1989,2450,21,34.8,19244000,1.091249220536271,11,0.25
Yugoslavia,1982,3230,1,29.9,22646000,0.04415790868144485,4,0.09090909090909091
Yugoslavia,1983,2640,3,31.7,22800000,0.13157894736842105,4,0.09090909090909091
Yugoslavia,1984,2270,3,28.9,22963000,0.13064495057266037,4,0.09090909090909091
Yugoslavia,1985,2040,11,28.8,23123000,0.47571681875189203,4,0.09090909090909091
Yugoslavia,1986,2290,19,27.3,23271000,0.8164668471488118,4,0.09090909090909091
Yugoslavia,1987,2510,35,25.4,23411000,1.4950237068044936,4,0.09090909090909091
Yugoslavia,1988,2720,44,24.8,23559000,1.8676514283288765,5,0.1
Yugoslavia,1989,2920,43,24,23707000,1.813810267009744,6,0.1111111111111111
Zambia,1982,660,1,88,6050000,0.1652892561983471,4,0.09090909090909091
Zambia,1983,560,217,86.4,6271000,34.60373146228672,4,0.09090909090909091
Zambia,1984,460,239,84.8,6506000,36.73532124193053,5,0.1
Zambia,1985,370,328,83.2,6753000,48.57100547904635,5,0.1
Zambia,1986,260,464,81.6,7011000,66.18171444872344,5,0.1
Zambia,1987,240,430,80,7280000,59.065934065934066,5,0.1
Zambia,1988,290,478,78.3,7555000,63.269358041032426,4,0.09090909090909091
Zambia,1989,390,388,76.6,7837000,49.50874058951129,4,0.09090909090909091
Zimbabwe,1982,900,1,80,7521000,0.13296104241457252,7,0.125
Zimbabwe,1983,850,208,74.3,7804000,26.652998462327012,6,0.1111111111111111
Zimbabwe,1984,730,298,68.6,8101000,36.785582026910255,6,0.1111111111111111
Zimbabwe,1985,620,237,63,8406000,28.19414703783012,5,0.1
Zimbabwe,1986,560,225,57.3,8714000,25.820518705531327,5,0.1
Zimbabwe,1987,540,294,51.6,9017000,32.60507929466563,4,0.09090909090909091
Zimbabwe,1988,570,273,49.1,9303000,29.345372460496613,4,0.09090909090909091
Zimbabwe,1989,650,266,46.5,9567000,27.803909271453957,5,0.1
